sample,batch,FA,proportion,targetFA,type
IRCO_11F1005_0072,batch_2,16:3w4,0.003448246,standardsplus,core
IRCO_11F1005_0072,batch_2,16:3w3,0,standardsplus,core
IRCO_11F1005_0072,batch_2,17:1w9c,0,standardsplus,core
IRCO_11F1005_0072,batch_2,17:1w7c,0,standardsplus,core
IRCO_11F1005_0072,batch_2,16:4w3,0,standardsplus,core
IRCO_11F1005_0072,batch_2,16:4w1,0.004597662,standardsplus,core
IRCO_11F1005_0072,batch_2,17:2,0,standardsplus,core
IRCO_11F1005_0072,batch_2,18:0,0.013678043,standardsplus,core
IRCO_11F1005_0072,batch_2,18:1w9t,0,standardsplus,core
IRCO_11F1005_0072,batch_2,18:1w9c,0.047217984,standardsplus,core
IRCO_11F1005_0072,batch_2,18:1w8c,0,standardsplus,core
IRCO_11F1005_0072,batch_2,18:1w7c,0.009626354,standardsplus,core
IRCO_11F1005_0072,batch_2,18:1w5c,0,standardsplus,core
IRCO_11F1005_0072,batch_2,18:1w6c,0,standardsplus,core
IRCO_11F1005_0072,batch_2,"18:2w7,12c",0,standardsplus,core
IRCO_11F1005_0072,batch_2,18:2w6t,0,standardsplus,core
IRCO_11F1005_0072,batch_2,18:2w6c,0.015928024,standardsplus,core
IRCO_11F1005_0072,batch_2,18:2w3,0,standardsplus,core
IRCO_11F1005_0072,batch_2,18:2,0,standardsplus,core
IRCO_11F1005_0072,batch_2,18:3w6,0.004660879,standardsplus,core
IRCO_11F1005_0072,batch_2,18:3w4,0,standardsplus,core
IRCO_11F1005_0072,batch_2,19:0,0.819337764,standardsplus,core
IRCO_11F1005_0072,batch_2,18:3w3,0.004505708,standardsplus,core
IRCO_11F1005_0072,batch_2,18:4w3c,0,standardsplus,core
IRCO_11F1005_0072,batch_2,18:4w1,0,standardsplus,core
IRCO_11F1005_0072,batch_2,18:5w3,0,standardsplus,core
IRCO_11F1005_0072,batch_2,20:0,0,standardsplus,core
IRCO_11F1005_0072,batch_2,20:1w11,0,standardsplus,core
IRCO_11F1005_0072,batch_2,20:1w9,0,standardsplus,core
IRCO_11F1005_0072,batch_2,20:1w7,0,standardsplus,core
IRCO_11F1005_0072,batch_2,20:1w5,0,standardsplus,core
IRCO_11F1005_0072,batch_2,20:2w6,0,standardsplus,core
IRCO_11F1005_0072,batch_2,20:3n7,0,standardsplus,core
IRCO_11F1005_0072,batch_2,20:3w6,0.002204004,standardsplus,core
IRCO_11F1005_0072,batch_2,20:4w6,0.079628624,standardsplus,core
IRCO_11F1005_0072,batch_2,20:3w3,0,standardsplus,core
IRCO_11F1005_0072,batch_2,20:4w3,0,standardsplus,core
IRCO_11F1005_0072,batch_2,20:5w3,0.489303253,standardsplus,core
IRCO_11F1005_0072,batch_2,21:0,0,standardsplus,core
IRCO_11F1005_0072,batch_2,22:0,0,standardsplus,core
IRCO_11F1005_0072,batch_2,22:1w9c,0,standardsplus,core
IRCO_11F1005_0072,batch_2,22:1w7c,0,standardsplus,core
IRCO_11F1005_0072,batch_2,22:2w6,0,standardsplus,core
IRCO_11F1005_0072,batch_2,21:5w3,0,standardsplus,core
IRCO_11F1005_0072,batch_2,23:0,0,standardsplus,core
IRCO_11F1005_0072,batch_2,22:4w6,0,standardsplus,core
IRCO_11F1005_0072,batch_2,22:5w6,0,standardsplus,core
IRCO_11F1005_0072,batch_2,22:3w6,0,standardsplus,core
IRCO_11F1005_0072,batch_2,22:6w4,0,standardsplus,core
IRCO_11F1005_0072,batch_2,22:5w3,0,standardsplus,core
IRCO_11F1005_0072,batch_2,22:6w3,0.003198248,standardsplus,core
IRCO_11F1005_0072,batch_2,24:0,0,standardsplus,core
IRCO_11F1005_0072,batch_2,24:1,0,standardsplus,core
IRCO_11F1005_0072,batch_2,24:1w9,0,standardsplus,core
IRCO_11F1005_0072,batch_2,26:0,0,standardsplus,core
IRCO_11F1005_0072,batch_2,26:4w2,0,standardsplus,core
IRCO_11F1005_0072,batch_2,27:0,0,standardsplus,core
IRCO_11F1005_0072,batch_2,28:0,0,standardsplus,core
IRCO_11F1005_0072,batch_2,29:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,8:0,6.34059E-05,standardsplus,core
DEME_08F0678_0057,batch_4,9:0,0.000151677,standardsplus,core
DEME_08F0678_0057,batch_4,10:0,4.72436E-05,standardsplus,core
DEME_08F0678_0057,batch_4,11:0,3.29462E-05,standardsplus,core
DEME_08F0678_0057,batch_4,11:1,0,standardsplus,core
DEME_08F0678_0057,batch_4,12:0,0.000190218,standardsplus,core
DEME_08F0678_0057,batch_4,13:0,6.21626E-05,standardsplus,core
DEME_08F0678_0057,batch_4,13:1,0,standardsplus,core
DEME_08F0678_0057,batch_4,i-14:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,14:0,0.063469271,standardsplus,core
DEME_08F0678_0057,batch_4,14:1,0.000404679,standardsplus,core
DEME_08F0678_0057,batch_4,14:1w5,0,standardsplus,core
DEME_08F0678_0057,batch_4,i-15:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,a-15:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,15:0,0.001421659,standardsplus,core
DEME_08F0678_0057,batch_4,15:1w7,0,standardsplus,core
DEME_08F0678_0057,batch_4,15:1w5,0,standardsplus,core
DEME_08F0678_0057,batch_4,i-16:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:0,0.131700197,standardsplus,core
DEME_08F0678_0057,batch_4,16:1w13,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:1w9,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:1w7t,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:1w8c,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:1w7c,0.011321677,standardsplus,core
DEME_08F0678_0057,batch_4,16:1w6c,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:1w5t,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:1w5c,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:2w6,0.00428922,standardsplus,core
DEME_08F0678_0057,batch_4,14:4w3,0,standardsplus,core
DEME_08F0678_0057,batch_4,i-17:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,a-17:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:2w5,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:2w4,0,standardsplus,core
DEME_08F0678_0057,batch_4,17:0,0.00109344,standardsplus,core
DEME_08F0678_0057,batch_4,16:3w4,0.000621626,standardsplus,core
DEME_08F0678_0057,batch_4,16:3w3,0,standardsplus,core
DEME_08F0678_0057,batch_4,17:1w9c,0,standardsplus,core
DEME_08F0678_0057,batch_4,17:1w7c,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:4w3,0,standardsplus,core
DEME_08F0678_0057,batch_4,16:4w1,0.001243252,standardsplus,core
DEME_08F0678_0057,batch_4,17:2,0,standardsplus,core
DEME_08F0678_0057,batch_4,18:0,0.023587603,standardsplus,core
DEME_08F0678_0057,batch_4,18:1w9t,0,standardsplus,core
DEME_08F0678_0057,batch_4,18:1w9c,0.13636115,standardsplus,core
DEME_08F0678_0057,batch_4,18:1w8c,0,standardsplus,core
DEME_08F0678_0057,batch_4,18:1w7c,0,standardsplus,core
DEME_08F0678_0057,batch_4,18:1w5c,0,standardsplus,core
DEME_08F0678_0057,batch_4,18:1w6c,0,standardsplus,core
DEME_08F0678_0057,batch_4,"18:2w7,12c",0,standardsplus,core
DEME_08F0678_0057,batch_4,18:2w6t,0,standardsplus,core
DEME_08F0678_0057,batch_4,18:2w6c,0.070299077,standardsplus,core
DEME_08F0678_0057,batch_4,18:2w3,0,standardsplus,core
DEME_08F0678_0057,batch_4,18:2,0,standardsplus,core
DEME_08F0678_0057,batch_4,18:3w6,0.007688272,standardsplus,core
DEME_08F0678_0057,batch_4,18:3w4,0,standardsplus,core
DEME_08F0678_0057,batch_4,19:0,0.182113454,standardsplus,core
DEME_08F0678_0057,batch_4,18:3w3,0.073003772,standardsplus,core
DEME_08F0678_0057,batch_4,18:4w3c,0.098225009,standardsplus,core
DEME_08F0678_0057,batch_4,18:4w1,0,standardsplus,core
DEME_08F0678_0057,batch_4,18:5w3,0,standardsplus,core
DEME_08F0678_0057,batch_4,20:0,0.011424867,standardsplus,core
DEME_08F0678_0057,batch_4,20:1w11,0,standardsplus,core
DEME_08F0678_0057,batch_4,20:1w9,0,standardsplus,core
DEME_08F0678_0057,batch_4,20:1w7,0,standardsplus,core
DEME_08F0678_0057,batch_4,20:1w5,0,standardsplus,core
DEME_08F0678_0057,batch_4,20:2w6,0.002226665,standardsplus,core
DEME_08F0678_0057,batch_4,20:3n7,0,standardsplus,core
DEME_08F0678_0057,batch_4,20:3w6,0.008443548,standardsplus,core
DEME_08F0678_0057,batch_4,20:4w6,0.198065002,standardsplus,core
DEME_08F0678_0057,batch_4,20:3w3,0.00115436,standardsplus,core
DEME_08F0678_0057,batch_4,20:4w3,0,standardsplus,core
DEME_08F0678_0057,batch_4,20:5w3,0.152952351,standardsplus,core
DEME_08F0678_0057,batch_4,21:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,22:0,0.000210731,standardsplus,core
DEME_08F0678_0057,batch_4,22:1w9c,0,standardsplus,core
DEME_08F0678_0057,batch_4,22:1w7c,0,standardsplus,core
DEME_08F0678_0057,batch_4,22:2w6,0,standardsplus,core
DEME_08F0678_0057,batch_4,21:5w3,0,standardsplus,core
DEME_08F0678_0057,batch_4,23:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,22:4w6,0,standardsplus,core
DEME_08F0678_0057,batch_4,22:5w6,0,standardsplus,core
DEME_08F0678_0057,batch_4,22:3w6,0,standardsplus,core
DEME_08F0678_0057,batch_4,22:6w4,0,standardsplus,core
DEME_08F0678_0057,batch_4,22:5w3,0,standardsplus,core
DEME_08F0678_0057,batch_4,22:6w3,0,standardsplus,core
DEME_08F0678_0057,batch_4,24:0,0.000244921,standardsplus,core
DEME_08F0678_0057,batch_4,24:1,0,standardsplus,core
DEME_08F0678_0057,batch_4,24:1w9,0,standardsplus,core
DEME_08F0678_0057,batch_4,24:1w7,0,standardsplus,core
DEME_08F0678_0057,batch_4,26:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,26:4w2,0,standardsplus,core
DEME_08F0678_0057,batch_4,27:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,28:0,0,standardsplus,core
DEME_08F0678_0057,batch_4,29:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,8:0,7.68351E-05,standardsplus,core
DEME_12F1161_0082,batch_4,9:0,0.000193939,standardsplus,core
DEME_12F1161_0082,batch_4,10:0,5.97092E-05,standardsplus,core
DEME_12F1161_0082,batch_4,11:0,6.75779E-05,standardsplus,core
DEME_12F1161_0082,batch_4,11:1,2.45317E-05,standardsplus,core
DEME_12F1161_0082,batch_4,12:0,0.000294843,standardsplus,core
DEME_12F1161_0082,batch_4,13:0,3.37889E-05,standardsplus,core
DEME_12F1161_0082,batch_4,13:1,0,standardsplus,core
DEME_12F1161_0082,batch_4,i-14:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,14:0,0.061896717,standardsplus,core
DEME_12F1161_0082,batch_4,14:1,0.000570709,standardsplus,core
DEME_12F1161_0082,batch_4,14:1w5,0,standardsplus,core
DEME_12F1161_0082,batch_4,i-15:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,a-15:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,15:0,0.001500599,standardsplus,core
DEME_12F1161_0082,batch_4,15:1w7,0,standardsplus,core
DEME_12F1161_0082,batch_4,15:1w5,0,standardsplus,core
DEME_12F1161_0082,batch_4,i-16:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:0,0.1168019,standardsplus,core
DEME_12F1161_0082,batch_4,16:1w13,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:1w9,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:1w7t,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:1w8c,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:1w7c,0.013097613,standardsplus,core
DEME_12F1161_0082,batch_4,16:1w6c,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:1w5t,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:1w5c,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:2w6,0.004767481,standardsplus,core
DEME_12F1161_0082,batch_4,14:4w3,0,standardsplus,core
DEME_12F1161_0082,batch_4,i-17:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,a-17:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:2w5,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:2w4,0,standardsplus,core
DEME_12F1161_0082,batch_4,17:0,0.001344152,standardsplus,core
DEME_12F1161_0082,batch_4,16:3w4,0.000555435,standardsplus,core
DEME_12F1161_0082,batch_4,16:3w3,0,standardsplus,core
DEME_12F1161_0082,batch_4,17:1w9c,0,standardsplus,core
DEME_12F1161_0082,batch_4,17:1w7c,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:4w3,0,standardsplus,core
DEME_12F1161_0082,batch_4,16:4w1,0.000925724,standardsplus,core
DEME_12F1161_0082,batch_4,17:2,0,standardsplus,core
DEME_12F1161_0082,batch_4,18:0,0.033219161,standardsplus,core
DEME_12F1161_0082,batch_4,18:1w9t,0,standardsplus,core
DEME_12F1161_0082,batch_4,18:1w9c,0.160674298,standardsplus,core
DEME_12F1161_0082,batch_4,18:1w8c,0,standardsplus,core
DEME_12F1161_0082,batch_4,18:1w7c,0,standardsplus,core
DEME_12F1161_0082,batch_4,18:1w5c,0,standardsplus,core
DEME_12F1161_0082,batch_4,18:1w6c,0,standardsplus,core
DEME_12F1161_0082,batch_4,"18:2w7,12c",0,standardsplus,core
DEME_12F1161_0082,batch_4,18:2w6t,0,standardsplus,core
DEME_12F1161_0082,batch_4,18:2w6c,0.075251681,standardsplus,core
DEME_12F1161_0082,batch_4,18:2w3,0,standardsplus,core
DEME_12F1161_0082,batch_4,18:2,0,standardsplus,core
DEME_12F1161_0082,batch_4,18:3w6,0.007506237,standardsplus,core
DEME_12F1161_0082,batch_4,18:3w4,0,standardsplus,core
DEME_12F1161_0082,batch_4,19:0,0.149275389,standardsplus,core
DEME_12F1161_0082,batch_4,18:3w3,0.05963008,standardsplus,core
DEME_12F1161_0082,batch_4,18:4w3c,0.063654668,standardsplus,core
DEME_12F1161_0082,batch_4,18:4w1,0,standardsplus,core
DEME_12F1161_0082,batch_4,18:5w3,0,standardsplus,core
DEME_12F1161_0082,batch_4,20:0,0.021572158,standardsplus,core
DEME_12F1161_0082,batch_4,20:1w11,0,standardsplus,core
DEME_12F1161_0082,batch_4,20:1w9,0,standardsplus,core
DEME_12F1161_0082,batch_4,20:1w7,0,standardsplus,core
DEME_12F1161_0082,batch_4,20:1w5,0,standardsplus,core
DEME_12F1161_0082,batch_4,20:2w6,0.002397626,standardsplus,core
DEME_12F1161_0082,batch_4,20:3n7,0,standardsplus,core
DEME_12F1161_0082,batch_4,20:3w6,0.006914699,standardsplus,core
DEME_12F1161_0082,batch_4,20:4w6,0.210757844,standardsplus,core
DEME_12F1161_0082,batch_4,20:3w3,0.001438576,standardsplus,core
DEME_12F1161_0082,batch_4,20:4w3,0,standardsplus,core
DEME_12F1161_0082,batch_4,20:5w3,0.154053053,standardsplus,core
DEME_12F1161_0082,batch_4,21:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,22:0,0.000328632,standardsplus,core
DEME_12F1161_0082,batch_4,22:1w9c,0,standardsplus,core
DEME_12F1161_0082,batch_4,22:1w7c,0,standardsplus,core
DEME_12F1161_0082,batch_4,22:2w6,0,standardsplus,core
DEME_12F1161_0082,batch_4,21:5w3,0,standardsplus,core
DEME_12F1161_0082,batch_4,23:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,22:4w6,0,standardsplus,core
DEME_12F1161_0082,batch_4,22:5w6,0,standardsplus,core
DEME_12F1161_0082,batch_4,22:3w6,0,standardsplus,core
DEME_12F1161_0082,batch_4,22:6w4,0,standardsplus,core
DEME_12F1161_0082,batch_4,22:5w3,0,standardsplus,core
DEME_12F1161_0082,batch_4,22:6w3,0,standardsplus,core
DEME_12F1161_0082,batch_4,24:0,0.00038973,standardsplus,core
DEME_12F1161_0082,batch_4,24:1,0,standardsplus,core
DEME_12F1161_0082,batch_4,24:1w9,0,standardsplus,core
DEME_12F1161_0082,batch_4,24:1w7,0,standardsplus,core
DEME_12F1161_0082,batch_4,26:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,26:4w2,0,standardsplus,core
DEME_12F1161_0082,batch_4,27:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,28:0,0,standardsplus,core
DEME_12F1161_0082,batch_4,29:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,8:0,0.000288151,standardsplus,core
IRCO_14F1320_0095,batch_4,9:0,0.001822993,standardsplus,core
IRCO_14F1320_0095,batch_4,10:0,0.000141135,standardsplus,core
IRCO_14F1320_0095,batch_4,11:0,9.99706E-05,standardsplus,core
IRCO_14F1320_0095,batch_4,11:1,0.00018818,standardsplus,core
IRCO_14F1320_0095,batch_4,12:0,0.001258453,standardsplus,core
IRCO_14F1320_0095,batch_4,13:0,0.000129374,standardsplus,core
IRCO_14F1320_0095,batch_4,13:1,0,standardsplus,core
IRCO_14F1320_0095,batch_4,i-14:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,14:0,0.01952955,standardsplus,core
IRCO_14F1320_0095,batch_4,14:1,0,standardsplus,core
IRCO_14F1320_0095,batch_4,14:1w5,0,standardsplus,core
IRCO_14F1320_0095,batch_4,i-15:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,a-15:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,15:0,0.002158189,standardsplus,core
IRCO_14F1320_0095,batch_4,15:1w7,0,standardsplus,core
IRCO_14F1320_0095,batch_4,15:1w5,0,standardsplus,core
IRCO_14F1320_0095,batch_4,i-16:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:0,0.343093208,standardsplus,core
IRCO_14F1320_0095,batch_4,16:1w13,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:1w9,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:1w7t,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:1w8c,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:1w7c,0.009314907,standardsplus,core
IRCO_14F1320_0095,batch_4,16:1w6c,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:1w5t,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:1w5c,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:2w6,0,standardsplus,core
IRCO_14F1320_0095,batch_4,14:4w3,0,standardsplus,core
IRCO_14F1320_0095,batch_4,i-17:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,a-17:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:2w5,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:2w4,0,standardsplus,core
IRCO_14F1320_0095,batch_4,17:0,0.001182005,standardsplus,core
IRCO_14F1320_0095,batch_4,16:3w4,0.000588062,standardsplus,core
IRCO_14F1320_0095,batch_4,16:3w3,0,standardsplus,core
IRCO_14F1320_0095,batch_4,17:1w9c,0,standardsplus,core
IRCO_14F1320_0095,batch_4,17:1w7c,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:4w3,0,standardsplus,core
IRCO_14F1320_0095,batch_4,16:4w1,0.000588062,standardsplus,core
IRCO_14F1320_0095,batch_4,17:2,0,standardsplus,core
IRCO_14F1320_0095,batch_4,18:0,0.023281388,standardsplus,core
IRCO_14F1320_0095,batch_4,18:1w9t,0,standardsplus,core
IRCO_14F1320_0095,batch_4,18:1w9c,0.038423993,standardsplus,core
IRCO_14F1320_0095,batch_4,18:1w8c,0,standardsplus,core
IRCO_14F1320_0095,batch_4,18:1w7c,0.004075272,standardsplus,core
IRCO_14F1320_0095,batch_4,18:1w5c,0,standardsplus,core
IRCO_14F1320_0095,batch_4,18:1w6c,0,standardsplus,core
IRCO_14F1320_0095,batch_4,"18:2w7,12c",0,standardsplus,core
IRCO_14F1320_0095,batch_4,18:2w6t,0,standardsplus,core
IRCO_14F1320_0095,batch_4,18:2w6c,0.010896795,standardsplus,core
IRCO_14F1320_0095,batch_4,18:2w3,0,standardsplus,core
IRCO_14F1320_0095,batch_4,18:2,0,standardsplus,core
IRCO_14F1320_0095,batch_4,18:3w6,0,standardsplus,core
IRCO_14F1320_0095,batch_4,18:3w4,0,standardsplus,core
IRCO_14F1320_0095,batch_4,19:0,1.6703793,standardsplus,core
IRCO_14F1320_0095,batch_4,18:3w3,0.001305498,standardsplus,core
IRCO_14F1320_0095,batch_4,18:4w3c,0.001387827,standardsplus,core
IRCO_14F1320_0095,batch_4,18:4w1,0,standardsplus,core
IRCO_14F1320_0095,batch_4,18:5w3,0,standardsplus,core
IRCO_14F1320_0095,batch_4,20:0,0.000770362,standardsplus,core
IRCO_14F1320_0095,batch_4,20:1w11,0,standardsplus,core
IRCO_14F1320_0095,batch_4,20:1w9,0,standardsplus,core
IRCO_14F1320_0095,batch_4,20:1w7,0,standardsplus,core
IRCO_14F1320_0095,batch_4,20:1w5,0,standardsplus,core
IRCO_14F1320_0095,batch_4,20:2w6,0,standardsplus,core
IRCO_14F1320_0095,batch_4,20:3n7,0,standardsplus,core
IRCO_14F1320_0095,batch_4,20:3w6,0.001211408,standardsplus,core
IRCO_14F1320_0095,batch_4,20:4w6,0.090214643,standardsplus,core
IRCO_14F1320_0095,batch_4,20:3w3,0,standardsplus,core
IRCO_14F1320_0095,batch_4,20:4w3,0,standardsplus,core
IRCO_14F1320_0095,batch_4,20:5w3,0.448050573,standardsplus,core
IRCO_14F1320_0095,batch_4,21:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,22:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,22:1w9c,0,standardsplus,core
IRCO_14F1320_0095,batch_4,22:1w7c,0,standardsplus,core
IRCO_14F1320_0095,batch_4,22:2w6,0,standardsplus,core
IRCO_14F1320_0095,batch_4,21:5w3,0,standardsplus,core
IRCO_14F1320_0095,batch_4,23:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,22:4w6,0,standardsplus,core
IRCO_14F1320_0095,batch_4,22:5w6,0,standardsplus,core
IRCO_14F1320_0095,batch_4,22:3w6,0,standardsplus,core
IRCO_14F1320_0095,batch_4,22:6w4,0,standardsplus,core
IRCO_14F1320_0095,batch_4,22:5w3,0,standardsplus,core
IRCO_14F1320_0095,batch_4,22:6w3,0,standardsplus,core
IRCO_14F1320_0095,batch_4,24:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,24:1,0,standardsplus,core
IRCO_14F1320_0095,batch_4,24:1w9,0,standardsplus,core
IRCO_14F1320_0095,batch_4,24:1w7,0,standardsplus,core
IRCO_14F1320_0095,batch_4,26:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,26:4w2,0,standardsplus,core
IRCO_14F1320_0095,batch_4,27:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,28:0,0,standardsplus,core
IRCO_14F1320_0095,batch_4,29:0,0,standardsplus,core
PLCA_07F0515_0045,batch_4,8:0,4.09068E-05,standardsplus,core
PLCA_07F0515_0045,batch_4,9:0,0.000183695,standardsplus,core
PLCA_07F0515_0045,batch_4,10:0,0.000184467,standardsplus,core
PLCA_07F0515_0045,batch_4,11:0,8.027E-05,standardsplus,core
PLCA_07F0515_0045,batch_4,11:1,0,standardsplus,core
PLCA_07F0515_0045,batch_4,12:0,0.007654203,standardsplus,core
PLCA_07F0515_0045,batch_4,13:0,0.000386685,standardsplus,core
PLCA_07F0515_0045,batch_4,13:1,0,standardsplus,core
PLCA_07F0515_0045,batch_4,i-14:0,0,standardsplus,core
PLCA_07F0515_0045,batch_4,14:0,0.045970757,standardsplus,core
PLCA_07F0515_0045,batch_4,14:1,0,standardsplus,core
PLCA_07F0515_0045,batch_4,14:1w5,0,standardsplus,core
PLCA_07F0515_0045,batch_4,i-15:0,0,standardsplus,core
PLCA_07F0515_0045,batch_4,a-15:0,0,standardsplus,core
PLCA_07F0515_0045,batch_4,15:0,0.00362141,standardsplus,core
PLCA_07F0515_0045,batch_4,15:1w7,0,standardsplus,core
PLCA_07F0515_0045,batch_4,15:1w5,0,standardsplus,core
PLCA_07F0515_0045,batch_4,i-16:0,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:0,0.225836428,standardsplus,core
PLCA_07F0515_0045,batch_4,16:1w13,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:1w9,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:1w7t,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:1w8c,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:1w7c,0.011845993,standardsplus,core
PLCA_07F0515_0045,batch_4,16:1w6c,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:1w5t,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:1w5c,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:2w6,0.003010123,standardsplus,core
PLCA_07F0515_0045,batch_4,14:4w3,0,standardsplus,core
PLCA_07F0515_0045,batch_4,i-17:0,0,standardsplus,core
PLCA_07F0515_0045,batch_4,a-17:0,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:2w5,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:2w4,0,standardsplus,core
PLCA_07F0515_0045,batch_4,17:0,0.001253446,standardsplus,core
PLCA_07F0515_0045,batch_4,16:3w4,0.002161114,standardsplus,core
PLCA_07F0515_0045,batch_4,16:3w3,0,standardsplus,core
PLCA_07F0515_0045,batch_4,17:1w9c,0,standardsplus,core
PLCA_07F0515_0045,batch_4,17:1w7c,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:4w3,0,standardsplus,core
PLCA_07F0515_0045,batch_4,16:4w1,0.006328977,standardsplus,core
PLCA_07F0515_0045,batch_4,17:2,0,standardsplus,core
PLCA_07F0515_0045,batch_4,18:0,0.021479931,standardsplus,core
PLCA_07F0515_0045,batch_4,18:1w9t,0,standardsplus,core
PLCA_07F0515_0045,batch_4,18:1w9c,0.007272149,standardsplus,core
PLCA_07F0515_0045,batch_4,18:1w8c,0,standardsplus,core
PLCA_07F0515_0045,batch_4,18:1w7c,0.002982338,standardsplus,core
PLCA_07F0515_0045,batch_4,18:1w5c,0,standardsplus,core
PLCA_07F0515_0045,batch_4,18:1w6c,0,standardsplus,core
PLCA_07F0515_0045,batch_4,"18:2w7,12c",0,standardsplus,core
PLCA_07F0515_0045,batch_4,18:2w6t,0,standardsplus,core
PLCA_07F0515_0045,batch_4,18:2w6c,0.008591201,standardsplus,core
