sample,batch,FA,proportion
DEME_08F0678_0057,batch_4,26:4w2,0
DEME_08F0678_0057,batch_4,27:0,0
DEME_08F0678_0057,batch_4,28:0,0
DEME_08F0678_0057,batch_4,29:0,0
DEME_08F0680_0064,batch_4,8:0,3.76E-05
DEME_08F0680_0064,batch_4,9:0,9.55E-05
DEME_08F0680_0064,batch_4,10:0,4.42E-05
DEME_08F0680_0064,batch_4,11:0,4.78E-05
DEME_08F0680_0064,batch_4,11:1,0
DEME_08F0680_0064,batch_4,12:0,0.000218013394864946
DEME_08F0680_0064,batch_4,13:0,2.80E-05
DEME_08F0680_0064,batch_4,13:1,0
DEME_08F0680_0064,batch_4,i-14:0,0
DEME_08F0680_0064,batch_4,14:0,0.0469506329249013
DEME_08F0680_0064,batch_4,14:1,0
DEME_08F0680_0064,batch_4,14:1w5,0
DEME_08F0680_0064,batch_4,i-15:0,0
DEME_08F0680_0064,batch_4,a-15:0,0
DEME_08F0680_0064,batch_4,15:0,0.00115765620863018
DEME_08F0680_0064,batch_4,15:1w7,0
DEME_08F0680_0064,batch_4,15:1w5,0
DEME_08F0680_0064,batch_4,i-16:0,0
DEME_08F0680_0064,batch_4,16:0,0.0967450955879476
DEME_08F0680_0064,batch_4,16:1w13,0
DEME_08F0680_0064,batch_4,16:1w9,0
DEME_08F0680_0064,batch_4,16:1w7t,0
DEME_08F0680_0064,batch_4,16:1w8c,0
DEME_08F0680_0064,batch_4,16:1w7c,0.00564903705668704
DEME_08F0680_0064,batch_4,16:1w6c,0
DEME_08F0680_0064,batch_4,16:1w5t,0
DEME_08F0680_0064,batch_4,16:1w5c,0.00901681040813225
DEME_08F0680_0064,batch_4,16:2w6,0
DEME_08F0680_0064,batch_4,14:4w3,0.0046504442340539
DEME_08F0680_0064,batch_4,i-17:0,0
DEME_08F0680_0064,batch_4,a-17:0,0
DEME_08F0680_0064,batch_4,16:2w5,0
DEME_08F0680_0064,batch_4,16:2w4,0
DEME_08F0680_0064,batch_4,17:0,0.000798874258106516
DEME_08F0680_0064,batch_4,16:3w4,0
DEME_08F0680_0064,batch_4,16:3w3,0
DEME_08F0680_0064,batch_4,17:1w9c,0.000347601776428026
DEME_08F0680_0064,batch_4,17:1w7c,0
DEME_08F0680_0064,batch_4,16:4w3,0
DEME_08F0680_0064,batch_4,16:4w1,0
DEME_08F0680_0064,batch_4,17:2,0
DEME_08F0680_0064,batch_4,18:0,0.0126356294869977
DEME_08F0680_0064,batch_4,18:1w9t,0
DEME_08F0680_0064,batch_4,18:1w9c,0.0887594021452721
DEME_08F0680_0064,batch_4,18:1w8c,0
DEME_08F0680_0064,batch_4,18:1w7c,0
DEME_08F0680_0064,batch_4,18:1w5c,0.00144224245833734
DEME_08F0680_0064,batch_4,18:1w6c,0
DEME_08F0680_0064,batch_4,"18:2w7,12c",0
DEME_08F0680_0064,batch_4,18:2w6t,0
DEME_08F0680_0064,batch_4,18:2w6c,0.0486586586128758
DEME_08F0680_0064,batch_4,18:2w3,0
DEME_08F0680_0064,batch_4,18:2,0
DEME_08F0680_0064,batch_4,18:3w6,0.00708009934092874
DEME_08F0680_0064,batch_4,18:3w4,0
DEME_08F0680_0064,batch_4,19:0,0.1436804828209
DEME_08F0680_0064,batch_4,18:3w3,0.0707649119383424
DEME_08F0680_0064,batch_4,18:4w3c,0
DEME_08F0680_0064,batch_4,18:4w1,0.11155628531601
DEME_08F0680_0064,batch_4,18:5w3,0
DEME_08F0680_0064,batch_4,20:0,0.00798772620160192
DEME_08F0680_0064,batch_4,20:1w11,0.00019362028774719
DEME_08F0680_0064,batch_4,20:1w9,0
DEME_08F0680_0064,batch_4,20:1w7,0
DEME_08F0680_0064,batch_4,20:1w5,0
DEME_08F0680_0064,batch_4,20:2w6,0.00150932350291116
DEME_08F0680_0064,batch_4,20:3n7,0
DEME_08F0680_0064,batch_4,20:3w6,0.0046606080286863
DEME_08F0680_0064,batch_4,20:4w6,0.179032193311308
DEME_08F0680_0064,batch_4,20:3w3,0.000935069106180654
DEME_08F0680_0064,batch_4,20:4w3,0.0106394602211947
DEME_08F0680_0064,batch_4,20:5w3,0.144274048427432
DEME_08F0680_0064,batch_4,21:0,0
DEME_08F0680_0064,batch_4,22:0,0.000175833647140493
DEME_08F0680_0064,batch_4,22:1w9c,0
DEME_08F0680_0064,batch_4,22:1w7c,0
DEME_08F0680_0064,batch_4,22:2w6,0
DEME_08F0680_0064,batch_4,21:5w3,0
DEME_08F0680_0064,batch_4,23:0,0
DEME_08F0680_0064,batch_4,22:4w6,0
DEME_08F0680_0064,batch_4,22:5w6,0
DEME_08F0680_0064,batch_4,22:3w6,0
DEME_08F0680_0064,batch_4,22:6w4,0
DEME_08F0680_0064,batch_4,22:5w3,0
DEME_08F0680_0064,batch_4,22:6w3,0
DEME_08F0680_0064,batch_4,24:0,0.000227160810034105
DEME_08F0680_0064,batch_4,24:1,0
DEME_08F0680_0064,batch_4,24:1w9,0
DEME_08F0680_0064,batch_4,24:1w7,0
DEME_08F0680_0064,batch_4,26:0,0
DEME_08F0680_0064,batch_4,26:4w2,0
DEME_08F0680_0064,batch_4,27:0,0
DEME_08F0680_0064,batch_4,28:0,0
DEME_08F0680_0064,batch_4,29:0,0
DEME_09F0722_0058,batch_4,8:0,2.46E-05
DEME_09F0722_0058,batch_4,9:0,5.72E-05
DEME_09F0722_0058,batch_4,10:0,2.15E-05
DEME_09F0722_0058,batch_4,11:0,2.82E-05
DEME_09F0722_0058,batch_4,11:1,0
DEME_09F0722_0058,batch_4,12:0,0.000135462281801782
DEME_09F0722_0058,batch_4,13:0,0
DEME_09F0722_0058,batch_4,13:1,0
DEME_09F0722_0058,batch_4,i-14:0,0
DEME_09F0722_0058,batch_4,14:0,0.0428525763540081
DEME_09F0722_0058,batch_4,14:1,0
DEME_09F0722_0058,batch_4,14:1w5,0
DEME_09F0722_0058,batch_4,i-15:0,0
DEME_09F0722_0058,batch_4,a-15:0,0
DEME_09F0722_0058,batch_4,15:0,0.00120664256958089
DEME_09F0722_0058,batch_4,15:1w7,0
DEME_09F0722_0058,batch_4,15:1w5,0
DEME_09F0722_0058,batch_4,i-16:0,0
DEME_09F0722_0058,batch_4,16:0,0.118069014232481
DEME_09F0722_0058,batch_4,16:1w13,0
DEME_09F0722_0058,batch_4,16:1w9,0
DEME_09F0722_0058,batch_4,16:1w7t,0
DEME_09F0722_0058,batch_4,16:1w8c,0
DEME_09F0722_0058,batch_4,16:1w7c,0.052656826650751
DEME_09F0722_0058,batch_4,16:1w6c,0
DEME_09F0722_0058,batch_4,16:1w5t,0
DEME_09F0722_0058,batch_4,16:1w5c,0.0107962991525784
DEME_09F0722_0058,batch_4,16:2w6,0
DEME_09F0722_0058,batch_4,14:4w3,0.00394986554362623
DEME_09F0722_0058,batch_4,i-17:0,0
DEME_09F0722_0058,batch_4,a-17:0,0
DEME_09F0722_0058,batch_4,16:2w5,0
DEME_09F0722_0058,batch_4,16:2w4,0
DEME_09F0722_0058,batch_4,17:0,0.000749289717161014
DEME_09F0722_0058,batch_4,16:3w4,0
DEME_09F0722_0058,batch_4,16:3w3,0
DEME_09F0722_0058,batch_4,17:1w9c,0.000455117501235032
DEME_09F0722_0058,batch_4,17:1w7c,0
DEME_09F0722_0058,batch_4,16:4w3,0
DEME_09F0722_0058,batch_4,16:4w1,0
DEME_09F0722_0058,batch_4,17:2,0
DEME_09F0722_0058,batch_4,18:0,0.0116510974456642
DEME_09F0722_0058,batch_4,18:1w9t,0
DEME_09F0722_0058,batch_4,18:1w9c,0.0742324362869029
DEME_09F0722_0058,batch_4,18:1w8c,0
DEME_09F0722_0058,batch_4,18:1w7c,0
DEME_09F0722_0058,batch_4,18:1w5c,0.00171227900759349
DEME_09F0722_0058,batch_4,18:1w6c,0
DEME_09F0722_0058,batch_4,"18:2w7,12c",0
DEME_09F0722_0058,batch_4,18:2w6t,0
DEME_09F0722_0058,batch_4,18:2w6c,0.0421815239283168
DEME_09F0722_0058,batch_4,18:2w3,0
DEME_09F0722_0058,batch_4,18:2,0
DEME_09F0722_0058,batch_4,18:3w6,0.00512521319661926
DEME_09F0722_0058,batch_4,18:3w4,0
DEME_09F0722_0058,batch_4,19:0,0.144237823483258
DEME_09F0722_0058,batch_4,18:3w3,0.0577619216867066
DEME_09F0722_0058,batch_4,18:4w3c,0
DEME_09F0722_0058,batch_4,18:4w1,0.0744112643816907
DEME_09F0722_0058,batch_4,18:5w3,0
DEME_09F0722_0058,batch_4,20:0,0.00743746046222592
DEME_09F0722_0058,batch_4,20:1w11,0.000249912262465995
DEME_09F0722_0058,batch_4,20:1w9,0
DEME_09F0722_0058,batch_4,20:1w7,0
DEME_09F0722_0058,batch_4,20:1w5,0
DEME_09F0722_0058,batch_4,20:2w6,0.00201852211991765
DEME_09F0722_0058,batch_4,20:3n7,0
DEME_09F0722_0058,batch_4,20:3w6,0.00315899829442705
DEME_09F0722_0058,batch_4,20:4w6,0.171056225788352
DEME_09F0722_0058,batch_4,20:3w3,0.00102781447479306
DEME_09F0722_0058,batch_4,20:4w3,0.00936388611332783
DEME_09F0722_0058,batch_4,20:5w3,0.160684643360895
DEME_09F0722_0058,batch_4,21:0,0
DEME_09F0722_0058,batch_4,22:0,0.000257959526731447
DEME_09F0722_0058,batch_4,22:1w9c,0
DEME_09F0722_0058,batch_4,22:1w7c,0
DEME_09F0722_0058,batch_4,22:2w6,0
DEME_09F0722_0058,batch_4,21:5w3,0
DEME_09F0722_0058,batch_4,23:0,0
DEME_09F0722_0058,batch_4,22:4w6,0
DEME_09F0722_0058,batch_4,22:5w6,0
DEME_09F0722_0058,batch_4,22:3w6,0
DEME_09F0722_0058,batch_4,22:6w4,0
DEME_09F0722_0058,batch_4,22:5w3,0
DEME_09F0722_0058,batch_4,22:6w3,0.00184505886797345
DEME_09F0722_0058,batch_4,24:0,0.000583426659245301
DEME_09F0722_0058,batch_4,24:1,0
DEME_09F0722_0058,batch_4,24:1w9,0
DEME_09F0722_0058,batch_4,24:1w7,0
DEME_09F0722_0058,batch_4,26:0,0
DEME_09F0722_0058,batch_4,26:4w2,0
DEME_09F0722_0058,batch_4,27:0,0
DEME_09F0722_0058,batch_4,28:0,0
DEME_09F0722_0058,batch_4,29:0,0
DEME_11F0995_0081,batch_4,8:0,2.89E-05
DEME_11F0995_0081,batch_4,9:0,0.000101617610568231
DEME_11F0995_0081,batch_4,10:0,4.41E-05
DEME_11F0995_0081,batch_4,11:0,4.07E-05
DEME_11F0995_0081,batch_4,11:1,1.37E-05
DEME_11F0995_0081,batch_4,12:0,0.000210062244068696
DEME_11F0995_0081,batch_4,13:0,0
DEME_11F0995_0081,batch_4,13:1,0
DEME_11F0995_0081,batch_4,i-14:0,0
DEME_11F0995_0081,batch_4,14:0,0.0657707511957137
DEME_11F0995_0081,batch_4,14:1,0.000887512981190239
DEME_11F0995_0081,batch_4,14:1w5,0
DEME_11F0995_0081,batch_4,i-15:0,0
DEME_11F0995_0081,batch_4,a-15:0,0
DEME_11F0995_0081,batch_4,15:0,0.00115796812042868
DEME_11F0995_0081,batch_4,15:1w7,0
DEME_11F0995_0081,batch_4,15:1w5,0
DEME_11F0995_0081,batch_4,i-16:0,0
DEME_11F0995_0081,batch_4,16:0,0.0821616455225889
DEME_11F0995_0081,batch_4,16:1w13,0
DEME_11F0995_0081,batch_4,16:1w9,0
DEME_11F0995_0081,batch_4,16:1w7t,0
DEME_11F0995_0081,batch_4,16:1w8c,0
DEME_11F0995_0081,batch_4,16:1w7c,0.011821777940576
DEME_11F0995_0081,batch_4,16:1w6c,0
DEME_11F0995_0081,batch_4,16:1w5t,0
DEME_11F0995_0081,batch_4,16:1w5c,0.00820818218698428
DEME_11F0995_0081,batch_4,16:2w6,0
DEME_11F0995_0081,batch_4,14:4w3,0.00474766929375761
DEME_11F0995_0081,batch_4,i-17:0,0
DEME_11F0995_0081,batch_4,a-17:0,0
DEME_11F0995_0081,batch_4,16:2w5,0
DEME_11F0995_0081,batch_4,16:2w4,0
DEME_11F0995_0081,batch_4,17:0,0.00137800832109064
DEME_11F0995_0081,batch_4,16:3w4,0
DEME_11F0995_0081,batch_4,16:3w3,0
DEME_11F0995_0081,batch_4,17:1w9c,0.000607342463163616
DEME_11F0995_0081,batch_4,17:1w7c,0
DEME_11F0995_0081,batch_4,16:4w3,0
DEME_11F0995_0081,batch_4,16:4w1,0
DEME_11F0995_0081,batch_4,17:2,0
DEME_11F0995_0081,batch_4,18:0,0.0455099851774829
DEME_11F0995_0081,batch_4,18:1w9t,0
DEME_11F0995_0081,batch_4,18:1w9c,0.156462236716517
DEME_11F0995_0081,batch_4,18:1w8c,0
DEME_11F0995_0081,batch_4,18:1w7c,0
DEME_11F0995_0081,batch_4,18:1w5c,0.00169441457621912
DEME_11F0995_0081,batch_4,18:1w6c,0
DEME_11F0995_0081,batch_4,"18:2w7,12c",0
DEME_11F0995_0081,batch_4,18:2w6t,0
DEME_11F0995_0081,batch_4,18:2w6c,0.0740086046746727
DEME_11F0995_0081,batch_4,18:2w3,0
DEME_11F0995_0081,batch_4,18:2,0
DEME_11F0995_0081,batch_4,18:3w6,0.00708592464804727
DEME_11F0995_0081,batch_4,18:3w4,0
DEME_11F0995_0081,batch_4,19:0,0.0800022056535627
DEME_11F0995_0081,batch_4,18:3w3,0.0524504417215126
DEME_11F0995_0081,batch_4,18:4w3c,0
DEME_11F0995_0081,batch_4,18:4w1,0.0604703556222503
DEME_11F0995_0081,batch_4,18:5w3,0
DEME_11F0995_0081,batch_4,20:0,0.0185876202442236
DEME_11F0995_0081,batch_4,20:1w11,0.000401481463976295
DEME_11F0995_0081,batch_4,20:1w9,0
DEME_11F0995_0081,batch_4,20:1w7,0
DEME_11F0995_0081,batch_4,20:1w5,0
DEME_11F0995_0081,batch_4,20:2w6,0.00258796684692633
DEME_11F0995_0081,batch_4,20:3n7,0
DEME_11F0995_0081,batch_4,20:3w6,0.0125598841506724
DEME_11F0995_0081,batch_4,20:4w6,0.183019355922902
DEME_11F0995_0081,batch_4,20:3w3,0.000925849340732776
DEME_11F0995_0081,batch_4,20:4w3,0.00851539821893475
DEME_11F0995_0081,batch_4,20:5w3,0.118068897790276
DEME_11F0995_0081,batch_4,21:0,0
DEME_11F0995_0081,batch_4,22:0,0.000209011932848352
DEME_11F0995_0081,batch_4,22:1w9c,0
DEME_11F0995_0081,batch_4,22:1w7c,0
DEME_11F0995_0081,batch_4,22:2w6,0
DEME_11F0995_0081,batch_4,21:5w3,0
DEME_11F0995_0081,batch_4,23:0,0
DEME_11F0995_0081,batch_4,22:4w6,0
DEME_11F0995_0081,batch_4,22:5w6,0
DEME_11F0995_0081,batch_4,22:3w6,0
DEME_11F0995_0081,batch_4,22:6w4,0
DEME_11F0995_0081,batch_4,22:5w3,0
DEME_11F0995_0081,batch_4,22:6w3,0
DEME_11F0995_0081,batch_4,24:0,0.000260477182645183
DEME_11F0995_0081,batch_4,24:1,0
DEME_11F0995_0081,batch_4,24:1w9,0
DEME_11F0995_0081,batch_4,24:1w7,0
DEME_11F0995_0081,batch_4,26:0,0
DEME_11F0995_0081,batch_4,26:4w2,0
DEME_11F0995_0081,batch_4,27:0,0
DEME_11F0995_0081,batch_4,28:0,0
DEME_11F0995_0081,batch_4,29:0,0
DEME_12F1161_0082,batch_4,8:0,6.57E-05
DEME_12F1161_0082,batch_4,9:0,0.000165773835428915
DEME_12F1161_0082,batch_4,10:0,5.10E-05
DEME_12F1161_0082,batch_4,11:0,5.78E-05
DEME_12F1161_0082,batch_4,11:1,2.10E-05
DEME_12F1161_0082,batch_4,12:0,0.000252023706845391
DEME_12F1161_0082,batch_4,13:0,2.89E-05
DEME_12F1161_0082,batch_4,13:1,0
DEME_12F1161_0082,batch_4,i-14:0,0
DEME_12F1161_0082,batch_4,14:0,0.0529075702066041
DEME_12F1161_0082,batch_4,14:1,0.000487826107598693
DEME_12F1161_0082,batch_4,14:1w5,0
DEME_12F1161_0082,batch_4,i-15:0,0
DEME_12F1161_0082,batch_4,a-15:0,0
DEME_12F1161_0082,batch_4,15:0,0.00128267010611108
DEME_12F1161_0082,batch_4,15:1w7,0
DEME_12F1161_0082,batch_4,15:1w5,0
DEME_12F1161_0082,batch_4,i-16:0,0
DEME_12F1161_0082,batch_4,16:0,0.0998389738639151
DEME_12F1161_0082,batch_4,16:1w13,0
DEME_12F1161_0082,batch_4,16:1w9,0
DEME_12F1161_0082,batch_4,16:1w7t,0
DEME_12F1161_0082,batch_4,16:1w8c,0
DEME_12F1161_0082,batch_4,16:1w7c,0.0111954706948258
DEME_12F1161_0082,batch_4,16:1w6c,0
DEME_12F1161_0082,batch_4,16:1w5t,0
DEME_12F1161_0082,batch_4,16:1w5c,0.00854388061118716
DEME_12F1161_0082,batch_4,16:2w6,0
DEME_12F1161_0082,batch_4,14:4w3,0.00522603005293685
DEME_12F1161_0082,batch_4,i-17:0,0
DEME_12F1161_0082,batch_4,a-17:0,0
DEME_12F1161_0082,batch_4,16:2w5,0
DEME_12F1161_0082,batch_4,16:2w4,0
DEME_12F1161_0082,batch_4,17:0,0.00114894324125434
DEME_12F1161_0082,batch_4,16:3w4,0
DEME_12F1161_0082,batch_4,16:3w3,0
DEME_12F1161_0082,batch_4,17:1w9c,0.000599792683795311
DEME_12F1161_0082,batch_4,17:1w7c,0
DEME_12F1161_0082,batch_4,16:4w3,0
DEME_12F1161_0082,batch_4,16:4w1,0
DEME_12F1161_0082,batch_4,17:2,0
DEME_12F1161_0082,batch_4,18:0,0.0283948028517847
DEME_12F1161_0082,batch_4,18:1w9t,0
DEME_12F1161_0082,batch_4,18:1w9c,0.137339864057542
DEME_12F1161_0082,batch_4,18:1w8c,0
DEME_12F1161_0082,batch_4,18:1w7c,0
DEME_12F1161_0082,batch_4,18:1w5c,0.00141006670517578
DEME_12F1161_0082,batch_4,18:1w6c,0
DEME_12F1161_0082,batch_4,"18:2w7,12c",0
DEME_12F1161_0082,batch_4,18:2w6t,0
DEME_12F1161_0082,batch_4,18:2w6c,0.0643230176377031
DEME_12F1161_0082,batch_4,18:2w3,0
DEME_12F1161_0082,batch_4,18:2,0
DEME_12F1161_0082,batch_4,18:3w6,0.00641612002183942
DEME_12F1161_0082,batch_4,18:3w4,0
DEME_12F1161_0082,batch_4,19:0,0.127596398078764
DEME_12F1161_0082,batch_4,18:3w3,0.0509701132326294
DEME_12F1161_0082,batch_4,18:4w3c,0
DEME_12F1161_0082,batch_4,18:4w1,0.0544102170489883
DEME_12F1161_0082,batch_4,18:5w3,0
DEME_12F1161_0082,batch_4,20:0,0.0184392729689738
DEME_12F1161_0082,batch_4,20:1w11,0.000385354930090127
DEME_12F1161_0082,batch_4,20:1w9,0
DEME_12F1161_0082,batch_4,20:1w7,0
DEME_12F1161_0082,batch_4,20:1w5,0
DEME_12F1161_0082,batch_4,20:2w6,0.00204942355017131
DEME_12F1161_0082,batch_4,20:3n7,0
DEME_12F1161_0082,batch_4,20:3w6,0.00591049004170063
DEME_12F1161_0082,batch_4,20:4w6,0.180149869042626
DEME_12F1161_0082,batch_4,20:3w3,0.00122965413010279
DEME_12F1161_0082,batch_4,20:4w3,0.00680780521772158
DEME_12F1161_0082,batch_4,20:5w3,0.131680210797851
DEME_12F1161_0082,batch_4,21:0,0
DEME_12F1161_0082,batch_4,22:0,0.000280905544521551
DEME_12F1161_0082,batch_4,22:1w9c,0
DEME_12F1161_0082,batch_4,22:1w7c,0
DEME_12F1161_0082,batch_4,22:2w6,0
DEME_12F1161_0082,batch_4,21:5w3,0
DEME_12F1161_0082,batch_4,23:0,0
DEME_12F1161_0082,batch_4,22:4w6,0
DEME_12F1161_0082,batch_4,22:5w6,0
DEME_12F1161_0082,batch_4,22:3w6,0
DEME_12F1161_0082,batch_4,22:6w4,0
DEME_12F1161_0082,batch_4,22:5w3,0
DEME_12F1161_0082,batch_4,22:6w3,0
DEME_12F1161_0082,batch_4,24:0,0.000333130237305839
DEME_12F1161_0082,batch_4,24:1,0
DEME_12F1161_0082,batch_4,24:1w9,0
DEME_12F1161_0082,batch_4,24:1w7,0
DEME_12F1161_0082,batch_4,26:0,0
DEME_12F1161_0082,batch_4,26:4w2,0
DEME_12F1161_0082,batch_4,27:0,0
DEME_12F1161_0082,batch_4,28:0,0
DEME_12F1161_0082,batch_4,29:0,0
IRCO_08F0692_0100,batch_4,8:0,0.000227662690939527
IRCO_08F0692_0100,batch_4,9:0,0.00156852898095836
IRCO_08F0692_0100,batch_4,10:0,0.000120527306967985
IRCO_08F0692_0100,batch_4,11:0,0.00011885331659343
IRCO_08F0692_0100,batch_4,11:1,0.000184138941201088
IRCO_08F0692_0100,batch_4,12:0,0.00107470182046453
IRCO_08F0692_0100,batch_4,13:0,0.000102113412847876
IRCO_08F0692_0100,batch_4,13:1,0.000229336681314082
IRCO_08F0692_0100,batch_4,i-14:0,0
IRCO_08F0692_0100,batch_4,14:0,0.0106499267629211
IRCO_08F0692_0100,batch_4,14:1,0.000356559949780289
IRCO_08F0692_0100,batch_4,14:1w5,0
IRCO_08F0692_0100,batch_4,i-15:0,0
IRCO_08F0692_0100,batch_4,a-15:0,0
IRCO_08F0692_0100,batch_4,15:0,0.00115505335844319
IRCO_08F0692_0100,batch_4,15:1w7,0
IRCO_08F0692_0100,batch_4,15:1w5,0
IRCO_08F0692_0100,batch_4,i-16:0,0
IRCO_08F0692_0100,batch_4,16:0,0.146117597823813
IRCO_08F0692_0100,batch_4,16:1w13,0
IRCO_08F0692_0100,batch_4,16:1w9,0
IRCO_08F0692_0100,batch_4,16:1w7t,0
IRCO_08F0692_0100,batch_4,16:1w8c,0
IRCO_08F0692_0100,batch_4,16:1w7c,0.00503201506591337
IRCO_08F0692_0100,batch_4,16:1w6c,0
IRCO_08F0692_0100,batch_4,16:1w5t,0
IRCO_08F0692_0100,batch_4,16:1w5c,0
IRCO_08F0692_0100,batch_4,16:2w6,0
IRCO_08F0692_0100,batch_4,14:4w3,0
IRCO_08F0692_0100,batch_4,i-17:0,0
IRCO_08F0692_0100,batch_4,a-17:0,0
IRCO_08F0692_0100,batch_4,16:2w5,0
IRCO_08F0692_0100,batch_4,16:2w4,0
IRCO_08F0692_0100,batch_4,17:0,0.00031638418079096
IRCO_08F0692_0100,batch_4,16:3w4,0
IRCO_08F0692_0100,batch_4,16:3w3,0
IRCO_08F0692_0100,batch_4,17:1w9c,0
IRCO_08F0692_0100,batch_4,17:1w7c,0
IRCO_08F0692_0100,batch_4,16:4w3,0
IRCO_08F0692_0100,batch_4,16:4w1,0
IRCO_08F0692_0100,batch_4,17:2,0
IRCO_08F0692_0100,batch_4,18:0,0.00986817325800377
IRCO_08F0692_0100,batch_4,18:1w9t,0
IRCO_08F0692_0100,batch_4,18:1w9c,0.0132161540071145
IRCO_08F0692_0100,batch_4,18:1w8c,0
IRCO_08F0692_0100,batch_4,18:1w7c,0.00358233940154844
IRCO_08F0692_0100,batch_4,18:1w5c,0
IRCO_08F0692_0100,batch_4,18:1w6c,0
IRCO_08F0692_0100,batch_4,"18:2w7,12c",0
IRCO_08F0692_0100,batch_4,18:2w6t,0
IRCO_08F0692_0100,batch_4,18:2w6c,0.00604812722326847
IRCO_08F0692_0100,batch_4,18:2w3,0
IRCO_08F0692_0100,batch_4,18:2,0
IRCO_08F0692_0100,batch_4,18:3w6,0.00105461393596987
IRCO_08F0692_0100,batch_4,18:3w4,0
IRCO_08F0692_0100,batch_4,19:0,0.494188742414731
IRCO_08F0692_0100,batch_4,18:3w3,0.000359907930529399
IRCO_08F0692_0100,batch_4,18:4w3c,0
IRCO_08F0692_0100,batch_4,18:4w1,0
IRCO_08F0692_0100,batch_4,18:5w3,0
IRCO_08F0692_0100,batch_4,20:0,0
IRCO_08F0692_0100,batch_4,20:1w11,0
IRCO_08F0692_0100,batch_4,20:1w9,0
IRCO_08F0692_0100,batch_4,20:1w7,0
IRCO_08F0692_0100,batch_4,20:1w5,0
IRCO_08F0692_0100,batch_4,20:2w6,0
IRCO_08F0692_0100,batch_4,20:3n7,0
IRCO_08F0692_0100,batch_4,20:3w6,0.000550742833228709
IRCO_08F0692_0100,batch_4,20:4w6,0.0643699518727767
IRCO_08F0692_0100,batch_4,20:3w3,0
IRCO_08F0692_0100,batch_4,20:4w3,0
IRCO_08F0692_0100,batch_4,20:5w3,0.239507846829881
IRCO_08F0692_0100,batch_4,21:0,0
IRCO_08F0692_0100,batch_4,22:0,0
IRCO_08F0692_0100,batch_4,22:1w9c,0
IRCO_08F0692_0100,batch_4,22:1w7c,0
IRCO_08F0692_0100,batch_4,22:2w6,0
IRCO_08F0692_0100,batch_4,21:5w3,0
IRCO_08F0692_0100,batch_4,23:0,0
IRCO_08F0692_0100,batch_4,22:4w6,0
IRCO_08F0692_0100,batch_4,22:5w6,0
IRCO_08F0692_0100,batch_4,22:3w6,0
IRCO_08F0692_0100,batch_4,22:6w4,0
IRCO_08F0692_0100,batch_4,22:5w3,0
IRCO_08F0692_0100,batch_4,22:6w3,0
IRCO_08F0692_0100,batch_4,24:0,0
IRCO_08F0692_0100,batch_4,24:1,0
IRCO_08F0692_0100,batch_4,24:1w9,0
IRCO_08F0692_0100,batch_4,24:1w7,0
IRCO_08F0692_0100,batch_4,26:0,0
IRCO_08F0692_0100,batch_4,26:4w2,0
IRCO_08F0692_0100,batch_4,27:0,0
IRCO_08F0692_0100,batch_4,28:0,0
IRCO_08F0692_0100,batch_4,29:0,0
IRCO_09F0739_0101,batch_4,8:0,0.000286122009577934
IRCO_09F0739_0101,batch_4,9:0,0.00151108186308347
IRCO_09F0739_0101,batch_4,10:0,0.000101930965912139
IRCO_09F0739_0101,batch_4,11:0,8.05E-05
IRCO_09F0739_0101,batch_4,11:1,0.000185979306225657
IRCO_09F0739_0101,batch_4,12:0,0.000831542090335871
IRCO_09F0739_0101,batch_4,13:0,0.000109084016151587
IRCO_09F0739_0101,batch_4,13:1,7.33E-05
IRCO_09F0739_0101,batch_4,i-14:0,0
IRCO_09F0739_0101,batch_4,14:0,0.0094295084781528
IRCO_09F0739_0101,batch_4,14:1,0
IRCO_09F0739_0101,batch_4,14:1w5,0
IRCO_09F0739_0101,batch_4,i-15:0,0
IRCO_09F0739_0101,batch_4,a-15:0,0
IRCO_09F0739_0101,batch_4,15:0,0.00155936495219974
IRCO_09F0739_0101,batch_4,15:1w7,0
IRCO_09F0739_0101,batch_4,15:1w5,0
IRCO_09F0739_0101,batch_4,i-16:0,0
IRCO_09F0739_0101,batch_4,16:0,0.164663216512101
IRCO_09F0739_0101,batch_4,16:1w13,0
IRCO_09F0739_0101,batch_4,16:1w9,0
IRCO_09F0739_0101,batch_4,16:1w7t,0
IRCO_09F0739_0101,batch_4,16:1w8c,0
IRCO_09F0739_0101,batch_4,16:1w7c,0.00509833655816682
IRCO_09F0739_0101,batch_4,16:1w6c,0
IRCO_09F0739_0101,batch_4,16:1w5t,0
IRCO_09F0739_0101,batch_4,16:1w5c,0
IRCO_09F0739_0101,batch_4,16:2w6,0
IRCO_09F0739_0101,batch_4,14:4w3,0
IRCO_09F0739_0101,batch_4,i-17:0,0
IRCO_09F0739_0101,batch_4,a-17:0,0
IRCO_09F0739_0101,batch_4,16:2w5,0
IRCO_09F0739_0101,batch_4,16:2w4,0
IRCO_09F0739_0101,batch_4,17:0,0.000416665176447867
IRCO_09F0739_0101,batch_4,16:3w4,0
IRCO_09F0739_0101,batch_4,16:3w3,0
IRCO_09F0739_0101,batch_4,17:1w9c,0
IRCO_09F0739_0101,batch_4,17:1w7c,0
IRCO_09F0739_0101,batch_4,16:4w3,0
IRCO_09F0739_0101,batch_4,16:4w1,0
IRCO_09F0739_0101,batch_4,17:2,0
IRCO_09F0739_0101,batch_4,18:0,0.0110031795308314
