ProjID,SiteID,Type,FAvialNum,Date,IceCoverCat,Transect,Depth.m,genusSpecies,Genus,species,Replicate,Tissue,VialAmount,DissectedBy,LinkedTo,Comments,EnteredBy,kingdom,phylum,class,order,family,DESCRIPTION,LAT_DEG,LAT_MIN,LON_DEG,LON_MIN,LAT_DD,LON_DD,DATE,X,LAT_DD.1,LON_DD.1
02F0075,02,FALSE,0075,2019.04.27,0.8,NA,~8m,Nacella concinna,Nacella,concinna,4,"foot, mantle",1ml,Lowe,NA,Ripe,,Animalia,Mollusca,Gastropoda,NA,Nacellidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0076,02,FALSE,0076,2019.04.27,0.8,NA,~8m,Nacella concinna,Nacella,concinna,5,"foot, mantle",1ml,Lowe,NA,Ripe,,Animalia,Mollusca,Gastropoda,NA,Nacellidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0079,02,FALSE,0079,2019.04.27,0.8,NA,~8m,Odontaster validus,Odontaster,validus,4,tube foot section,1ml,Lowe,NA,"Ripe, female",,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0080,02,FALSE,0080,2019.04.27,0.8,NA,~8m,Odontaster validus,Odontaster,validus,5,tube foot section,1ml,Lowe,NA,,,Animalia,Echinodermata,Asteroidea,Valvatida,Odontasteridae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0082,02,FALSE,0082,2019.04.27,0.8,NA,~8m,Glabraster antarctica,Porania,antarctica glabra,1,tube foot section,1ml,Lowe,02-S-017,"Ripe, male",,Animalia,Echinodermata,Asteroidea,Valvatida,Poraniidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0084,02,FALSE,0084,2019.04.27,0.8,NA,~8m,Glabraster antarctica,Porania,antarctica glabra,2,tube foot section,1ml,Lowe,02-S-018,,,Animalia,Echinodermata,Asteroidea,Valvatida,Poraniidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0085,02,FALSE,0085,2019.04.27,0.8,NA,~8m,Glabraster antarctica,Porania,antarctica glabra,3,tube foot section,1ml,Lowe,02-S-019,,,Animalia,Echinodermata,Asteroidea,Valvatida,Poraniidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0088,02,FALSE,0088,2019.04.27,0.8,NA,~8m,Glabraster antarctica,Porania,antarctica glabra,4,tube foot section,1ml,Lowe,NA,,,Animalia,Echinodermata,Asteroidea,Valvatida,Poraniidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0089,02,FALSE,0089,2019.04.27,0.8,NA,~8m,Glabraster antarctica,Porania,antarctica glabra,5,tube foot section,1ml,Lowe,NA,,,Animalia,Echinodermata,Asteroidea,Valvatida,Poraniidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0090,02,FALSE,0090,2019.04.27,0.8,NA,~8m,Cuenotaster involutus,Cuenotaster,involutus,1,tube foot section,1ml,Lowe,02-S-020,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0091,02,FALSE,0091,2019.04.27,0.8,NA,~8m,Cuenotaster involutus,Cuenotaster,involutus,2,tube foot section,1ml,Lowe,02-S-021,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0092,02,FALSE,0092,2019.04.27,0.8,NA,~8m,Perknaster fuscus,Perknaster,fuscus,1,tube foot section,1ml,Lowe,02-S-022,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0093,02,FALSE,0093,2019.04.27,0.8,NA,~8m,Perknaster fuscus,Perknaster,fuscus,2,tube foot section,1ml,Lowe,02-S-023,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0094,02,FALSE,0094,2019.04.27,0.8,NA,~8m,Perknaster fuscus,Perknaster,fuscus,3,tube foot section,1ml,Lowe,02-S-024,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0095,02,FALSE,0095,2019.04.27,0.8,NA,~8m,Phyllophora antarctica,Phyllophora,antarctica,1,blade segments,1ml,Lowe,02-S-014,"Drift algae, pieces from same pile but not same individuals as SI",,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0096,02,FALSE,0096,2019.04.27,0.8,NA,~8m,Phyllophora antarctica,Phyllophora,antarctica,2,blade segments,1ml,Lowe,02-S-015,"Drift algae, pieces from same pile but not same individuals as SI",,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0097,02,FALSE,0097,2019.04.27,0.8,NA,~8m,Phyllophora antarctica,Phyllophora,antarctica,3,blade segments,1ml,Lowe,02-S-016,"Drift algae, pieces from same pile but not same individuals as SI",,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0098,02,FALSE,0098,2019.04.27,0.8,NA,~8m,Phyllophora antarctica,Phyllophora,antarctica,4,blade segments,1ml,Lowe,NA,Drift algae ,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0099,02,FALSE,0099,2019.04.27,0.8,NA,~8m,Phyllophora antarctica,Phyllophora,antarctica,5,blade segments,1ml,Lowe,NA,Drift algae ,,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0077,02,FALSE,0077,2019.04.27,0.8,NA,~8m,Sterechinus neumayeri,Sterechinus,neumeyeri,1,gonad,1ml,Lowe,02-S-012,,,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0078,02,FALSE,0078,2019.04.27,0.8,NA,~8m,Sterechinus neumayeri,Sterechinus,neumeyeri,2,gonad,1ml,Lowe,02-S-011,,,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0081,02,FALSE,0081,2019.04.27,0.8,NA,~8m,Sterechinus neumayeri,Sterechinus,neumeyeri,3,gonad,1ml,Lowe,02-S-013,,,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0086,02,FALSE,0086,2019.04.27,0.8,NA,~8m,Sterechinus neumayeri,Sterechinus,neumeyeri,4,gonad,1ml,Lowe,NA,,,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0087,02,FALSE,0087,2019.04.27,0.8,NA,~8m,Sterechinus neumayeri,Sterechinus,neumeyeri,5,gonad,1ml,Lowe,NA,,,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0100,02,FALSE,0100,2019.04.27,0.8,NA,~8m,Cnemidocarpa sp.,Cnemidocarpa,sp.,1,"pharyngeal basket, same as isotopes",1ml,Lowe,02-S-025,,,NA,Chordata,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0101,02,FALSE,0101,2019.04.27,0.8,NA,8-9m,Cnemidocarpa sp.,Cnemidocarpa,sp.,2,"pharyngeal basket, same as isotopes",1ml,Lowe,02-S-026,,,NA,Chordata,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0102,02,FALSE,0102,2019.04.27,0.8,NA,8-10m,Polynoidae sp.,Polynoidae,sp.,1,whole body,0.5ml,Lowe,02-S-033,Different individuals from SI samples,,NA,Annelida,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0103,02,FALSE,0103,2019.04.27,0.8,NA,8-10m,Polynoidae sp.,Polynoidae,sp.,2,whole body,0.5ml,Lowe,02-S-034,Different individuals from SI samples,,NA,Annelida,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0104,02,FALSE,0104,2019.04.27,0.8,NA,8-10m,Polynoidae sp.,Polynoidae,sp.,3,whole body,0.5ml,Lowe,02-S-035,Different individuals from SI samples,,NA,Annelida,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0105,02,FALSE,0105,2019.04.27,0.8,NA,8-10m,Polynoidae sp.,Polynoidae,sp.,4,whole body,0.5ml,Lowe,NA,,,NA,Annelida,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0106,02,FALSE,0106,2019.04.27,0.8,NA,8-10m,Polynoidae sp.,Polynoidae,sp.,5,whole body,0.5ml,Lowe,NA,,,NA,Annelida,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0107,02,FALSE,0107,2019.04.27,0.8,NA,8-10m,Prostebbingia brevicornis,Prostebbingia,brevicornis,1,whole body (1),0.5ml,Lowe,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0108,02,FALSE,0108,2019.04.27,0.8,NA,8-10m,Prostebbingia brevicornis,Prostebbingia,brevicornis,2,whole body (2),0.5ml,Lowe,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0109,02,FALSE,0109,2019.04.27,0.8,NA,8-10m,Prostebbingia brevicornis,Prostebbingia,brevicornis,3,whole body (2),0.5ml,Lowe,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0110,02,FALSE,0110,2019.04.27,0.8,NA,8-10m,Prostebbingia brevicornis,Prostebbingia,brevicornis,4,whole body (2),0.5ml,Lowe,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0111,02,FALSE,0111,2019.04.27,0.8,NA,8-10m,Prostebbingia brevicornis,Prostebbingia,brevicornis,5,whole body (2),0.5ml,Lowe,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0112,02,FALSE,0112,2019.04.27,0.8,NA,8-10m,Margarella antarctica,Margarella,antarctica,1,whole body,1ml,Lowe,NA,,,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0113,02,FALSE,0113,2019.04.27,0.8,NA,8-10m,Margarella antarctica,Margarella,antarctica,2,whole body,1ml,Lowe,NA,,,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0114,02,FALSE,0114,2019.04.27,0.8,NA,8-10m,Margarella antarctica,Margarella,antarctica,3,whole body,1ml,Lowe,NA,,,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0115,02,FALSE,0115,2019.04.27,0.8,NA,8-10m,Margarella antarctica,Margarella,antarctica,4,whole body,1ml,Lowe,NA,,,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0116,02,FALSE,0116,2019.04.27,0.8,NA,8-10m,Margarella antarctica,Margarella,antarctica,5,whole body,1ml,Lowe,NA,,,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0117,02,FALSE,0117,2019.04.27,0.8,NA,8-10m,Schraderia gracilis,Schraderia,gracilis,1,whole body (1),1ml,Lowe,02-S-036,"Different individuals from SI samples, all gravid",,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0118,02,FALSE,0118,2019.04.27,0.8,NA,8-10m,Schraderia gracilis,Schraderia,gracilis,2,whole body (2),1ml,Lowe,02-S-037,"Different individuals from SI samples, all gravid",,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0119,02,FALSE,0119,2019.04.27,0.8,NA,8-10m,Schraderia gracilis,Schraderia,gracilis,3,whole body (2),1ml,Lowe,02-S-038,"Different individuals from SI samples, all gravid",,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0120,02,FALSE,0120,2019.04.27,0.8,NA,8-10m,Schraderia gracilis,Schraderia,gracilis,4,whole body (2),1ml,Lowe,NA,all gravid,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0121,02,FALSE,0121,2019.04.27,0.8,NA,8-10m,Schraderia gracilis,Schraderia,gracilis,5,whole body (2),1ml,Lowe,NA,all gravid,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0122,02,FALSE,0122,2019.04.27,0.8,NA,8-10m,Cnemidocarpa sp.,Cnemidocarpa,sp.,3,"pharyngeal basket, same as isotopes",2ml,Lowe,02-S-039,,,NA,Chordata,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0123,02,FALSE,0123,2019.04.27,0.8,NA,8-10m,Cnemidocarpa sp.,Cnemidocarpa,sp.,4,"pharyngeal basket, same as isotopes",2ml,Lowe,NA,,,NA,Chordata,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0124,02,FALSE,0124,2019.04.27,0.8,NA,8-10m,Cnemidocarpa sp.,Cnemidocarpa,sp.,5,"pharyngeal basket, same as isotopes",2ml,Lowe,NA,,,NA,Chordata,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0125,02,FALSE,0125,2019.04.27,0.8,NA,8-10m,Heterocucumis steineni,Heterocucumis,cucumaris,1,adductor muscle,0.5ml,Lowe,02-S-040,,,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0126,02,FALSE,0126,2019.04.27,0.8,NA,8-10m,Heterocucumis steineni,Heterocucumis,cucumaris,2,adductor muscle,0.5ml,Lowe,02-S-041,,,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0127,02,FALSE,0127,2019.04.27,0.8,NA,8-10m,Heterocucumis steineni,Heterocucumis,cucumaris,3,adductor muscle,0.5ml,Lowe,02-S-042,,,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0128,02,FALSE,0128,2019.04.27,0.8,NA,8-10m,Heterocucumis steineni,Heterocucumis,cucumaris,4,adductor muscle,0.5ml,Lowe,NA,,,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0129,02,FALSE,0129,2019.04.27,0.8,NA,8-10m,Heterocucumis steineni,Heterocucumis,cucumaris,5,adductor muscle,0.5ml,Lowe,NA,,,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0130,02,FALSE,0130,2019.04.27,0.8,NA,8-10m,Prostebbingia gracilis,Prostebbingia,gracilis,1,whole body (3),0.5ml,Lowe,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0131,02,FALSE,0131,2019.04.27,0.8,NA,8-10m,Prostebbingia gracilis,Prostebbingia,gracilis,2,whole body (3),0.5ml,Lowe,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0132,02,FALSE,0132,2019.04.27,0.8,NA,8-10m,Prostebbingia gracilis,Prostebbingia,gracilis,3,whole body (3),0.5ml,Lowe,NA,,,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0133,02,FALSE,0133,2019.04.27,0.8,NA,8-10m,Oraderea sp.,Oraderea,sp.,1,whole body (4),0.5ml,Lowe,NA,,,NA,Arthropoda,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0134,02,FALSE,0134,2019.04.27,0.8,NA,8-10m,Oraderea sp.,Oraderea,sp.,2,whole body (4),0.5ml,Lowe,NA,,,NA,Arthropoda,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0135,02,FALSE,0135,2019.04.27,0.8,NA,8-10m,Oraderea sp.,Oraderea,sp.,3,whole body (4),0.5ml,Lowe?,NA,,,NA,Arthropoda,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0136,02,FALSE,0136,2019.04.27,0.8,NA,8-10m,Dendrilla membranosa,Dendrilla,membranosa,1,body,1ml,Lowe?,02-S-052,,,Animalia,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0137,02,FALSE,0137,2019.04.27,0.8,NA,8-10m,Munnid isopod,Munnid,isopod,1,whole body (4),1ml,Lowe?,NA,,,NA,Arthropoda,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0138,02,FALSE,0138,2019.04.27,0.8,NA,8-10m,Munnid isopod,Munnid,isopod,2,whole body (3),1ml,Lowe?,NA,,,NA,Arthropoda,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0139,02,FALSE,0139,2019.04.27,0.8,NA,8-10m,Munnid isopod,Munnid,isopod,3,whole body (3),1ml,Lowe?,NA,,,NA,Arthropoda,NA,NA,NA,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
02F0140,02,FALSE,0140,2019.04.28,0.8,1,5-30m,Cuenotaster involutus,Cuenotaster,involutus,1,tube foot section,1ml,Lowe?,03-S-004,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Small island between Pourqoui Pas and Blaiklock Islands,67,33.4,67,14.833,-67.55666667,-67.24721667,4/27/2019,NA,-67.55666667,-67.24721667
03F0141,03,FALSE,0141,2019.04.28,0.8,1,5-30m,Cuenotaster involutus,Cuenotaster,involutus,2,tube foot section,1ml,Lowe?,03-S-005,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Randall Rocks off Millerand Island,68,10.546,67,16.094,-68.17576667,-67.26823333,4/28/2019,NA,-68.17576667,-67.26823333
03F0142,03,FALSE,0142,2019.04.28,0.8,1,5-30m,Neosmilaster georgianus,Neosmilaster,georginus,1,tube foot section,1ml,Lowe?,03-S-007,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Randall Rocks off Millerand Island,68,10.546,67,16.094,-68.17576667,-67.26823333,4/28/2019,NA,-68.17576667,-67.26823333
03F0143,03,FALSE,0143,2019.04.28,0.8,1,5-30m,Neosmilaster georgianus,Neosmilaster,georginus,2,tube foot section,1ml,Lowe?,03-S-008,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Randall Rocks off Millerand Island,68,10.546,67,16.094,-68.17576667,-67.26823333,4/28/2019,NA,-68.17576667,-67.26823333
03F0144,03,FALSE,0144,2019.04.28,0.8,1,5-30m,Neosmilaster georgianus,Neosmilaster,georginus,3,tube foot section,1ml,Lowe?,03-S-009,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Randall Rocks off Millerand Island,68,10.546,67,16.094,-68.17576667,-67.26823333,4/28/2019,NA,-68.17576667,-67.26823333
03F0145,03,FALSE,0145,2019.04.28,0.8,1,5-30m,Neosmilaster georgianus,Neosmilaster,georginus,4,tube foot section,1ml,Lowe?,NA,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Randall Rocks off Millerand Island,68,10.546,67,16.094,-68.17576667,-67.26823333,4/28/2019,NA,-68.17576667,-67.26823333
03F0146,03,FALSE,0146,2019.04.28,0.8,1,5-30m,Neosmilaster georgianus,Neosmilaster,georginus,5,tube foot section,1ml,Lowe?,NA,,,Animalia,Echinodermata,Asteroidea,Forcipulatida,Stichasteridae,Randall Rocks off Millerand Island,68,10.546,67,16.094,-68.17576667,-67.26823333,4/28/2019,NA,-68.17576667,-67.26823333
03F0146,03,FALSE,0146,2019.04.28,0.8,1,5-30m,Perknaster fuscus,Perknaster,fuscus,1,tube foot section,1ml,Lowe?,03-S-011,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Randall Rocks off Millerand Island,68,10.546,67,16.094,-68.17576667,-67.26823333,4/28/2019,NA,-68.17576667,-67.26823333
03F0148,03,FALSE,0148,2019.04.28,0.8,1,5-30m,Perknaster fuscus,Perknaster,fuscus,2,tube foot section,1ml,Lowe?,03-S-012,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Randall Rocks off Millerand Island,68,10.546,67,16.094,-68.17576667,-67.26823333,4/28/2019,NA,-68.17576667,-67.26823333
03F0149,03,FALSE,0149,2019.04.28,0.8,1,5-30m,Perknaster fuscus,Perknaster,fuscus,3,tube foot section,1ml,Lowe?,03-S-010,,,Animalia,Echinodermata,Asteroidea,Valvatida,Ganeriidae,Randall Rocks off Millerand Island,68,10.546,67,16.094,-68.17576667,-67.26823333,4/28/2019,NA,-68.17576667,-67.26823333
